Price,Close,High,Low,Open,Volume
Ticker,FEMSAUBD.MX,FEMSAUBD.MX,FEMSAUBD.MX,FEMSAUBD.MX,FEMSAUBD.MX
Date,,,,,
2015-01-02,100.99200439453125,105.20465064112965,99.97268849282162,103.524369995917,971564
2015-01-05,98.80207061767578,101.39814510844612,96.6599104513884,101.10349662302296,3710789
2015-01-06,100.61772155761719,101.32646482517201,98.44371322137435,99.30375720379465,2421949
2015-01-07,100.18770599365234,101.33443951268417,99.11264635736127,100.41864572043528,1962346
2015-01-08,101.77242279052734,102.5767231466407,100.41863890563177,100.41863890563177,1501658
2015-01-09,101.26276397705078,101.81223534998179,99.61433163145162,100.87255236040455,1347028
2015-01-12,100.43457794189453,102.12282386999252,99.91695482508878,101.31055225270285,1453468
2015-01-13,101.05570983886719,101.32646295829205,99.42320778152889,99.94083082963141,2121788
2015-01-14,99.66212463378906,102.13078168952651,99.07283371546266,99.07283371546266,2879809
2015-01-15,98.49149322509766,100.93626079784788,98.08535745681348,99.94879927700988,2636436
2015-01-16,99.78156280517578,100.30714488008043,98.02960837908965,98.03757349289778,2112830
2015-01-19,99.725830078125,100.4982760852372,99.30376405850807,99.79749788343962,264837
2015-01-20,100.92034149169922,102.17855620141835,99.24801980395695,100.05232626490323,2696786
2015-01-21,103.42083740234375,103.77122950721946,100.54605099174698,100.9203323627548,2547797
2015-01-22,105.61876678466797,106.95661454227056,103.42085668116974,103.42882787216872,2504178
2015-01-23,102.2582015991211,105.49930476292656,101.52556289718206,105.0374252950004,3955542
2015-01-26,102.19449615478516,102.74397368021927,100.73718989421818,101.53353131630685,2105875
2015-01-27,101.93965148925781,102.17059728463994,100.76106969763946,101.93965148925781,3125270
2015-01-28,101.52555847167969,102.32986494792544,101.24684021028831,102.32190590874457,2577663
2015-01-29,100.9043960571289,101.88389843875929,100.34695962894992,100.77698462023145,1865578
2015-01-30,99.69396209716797,101.85204613536604,98.96132353657846,101.1353378019641,5039475
2015-02-03,100.25141143798828,100.84866744675011,99.16838672271864,99.9408387994803,2204931
2015-02-04,101.3025894165039,101.89188035512545,100.03640949864916,100.75311190277681,1962997
2015-02-05,103.1739730834961,103.50047592075863,101.85204973350086,101.85204973350086,3943988
2015-02-06,103.07046508789062,104.57556205042665,102.8634206912568,103.52438553396452,3214080
2015-02-09,104.91001892089844,105.43559500252005,101.95558702231571,102.55284306383574,2406927
2015-02-10,105.2206039428711,106.70975862636027,104.7826136973723,104.87021174647205,4113659
2015-02-11,103.84291076660156,106.1682382819863,102.79970550625849,104.32072045358858,2157995
2015-02-12,105.77008056640625,105.87359669535958,103.36512590901528,103.36512590901528,1607674
2015-02-13,104.981689453125,105.91340744392312,103.82699683980455,105.7700718228183,1396267
2015-02-16,103.89866638183594,105.82581116644107,102.48913866145402,105.82581116644107,226214
2015-02-17,106.0726547241211,106.48675558682042,103.07841592362641,103.87475719355405,1013447
2015-02-18,103.97030639648438,106.10450715715177,102.6961677516584,105.27630549437247,2193332
2015-02-19,105.0215072631836,106.09656085778016,103.18991962091616,103.28547670011442,855283
2015-02-20,106.964599609375,107.50610601449812,105.01355314962747,105.11708143639817,2169759
2015-02-23,108.50946044921875,108.70854577290811,106.8610402876968,106.96456854440049,2545086
2015-02-24,109.879150390625,110.85865877106986,107.50605712458186,108.97929313825131,2927013
2015-02-25,108.40596008300781,109.85529513126706,107.5936884420857,109.85529513126706,3426514
2015-02-26,113.8608627319336,114.67313416796001,107.98387286864336,108.50148979433716,4557011
2015-02-27,113.66179656982422,115.0315046529142,111.99744607798736,113.71754629645449,5247380
2015-03-02,114.30683898925781,115.38986377721959,113.08047858215079,113.08047858215079,2769396
2015-03-03,113.73348236083984,115.40579197747807,113.02472686351541,114.30683697854066,2854998
2015-03-04,110.5719985961914,114.41831652929991,110.1817869698277,113.17602599795997,2370482
2015-03-05,111.4320297241211,112.81766792881707,110.02251440427223,110.02251440427223,2542982
2015-03-06,110.10213470458984,111.84612395229063,108.48556297069435,110.69143159253711,2693864
2015-03-09,108.84393310546875,110.22957146989526,108.22278780618912,109.73584370667429,1461489
2015-03-10,107.7449722290039,108.78817730947056,106.5424891795353,107.7927507592233,2991175
2015-03-11,108.60501861572266,108.85984148548819,106.63008365682747,107.78478813768572,3394821
2015-03-12,111.39221954345703,111.5833336694408,108.13517454911124,108.60502512829581,2259024
2015-03-13,111.20111846923828,111.61521942139515,109.50490730947766,111.2488970115629,2742716
2015-03-17,110.48440551757812,111.71076587495773,109.99066560773016,111.48779126452509,2845957
2015-03-18,112.97693634033203,113.16010358819514,109.89509939777955,109.89509939777955,2954564
2015-03-19,113.48658752441406,113.87679911258965,111.9655849669855,112.29207564561067,2458103
2015-03-20,111.56742858886719,113.43086444148898,110.72329654636563,113.08047230143264,7525513
2015-03-23,111.5514907836914,112.82562957321517,111.32851619174465,111.48778202153463,1378764
2015-03-24,112.56285858154297,113.39900730703884,111.56743185956684,111.56743185956684,2525679
2015-03-25,112.44340515136719,113.43087287850089,112.28413929891482,112.68231000564856,2795239
2015-03-26,111.27278137207031,111.87800861802206,110.10215853195426,111.87800861802206,2415576
2015-03-27,114.24313354492188,114.6094437552429,110.77904386872139,110.77904386872139,2707747
2015-03-30,114.17941284179688,115.4694817843822,113.56622667412223,114.25903967644349,1592633
2015-03-31,113.96439361572266,114.83240263788234,111.81427473054066,113.56622300175552,2330808
2015-04-01,114.6970443725586,117.42850153845414,112.92120655349358,113.94848155477021,2778788
2015-04-06,115.34209442138672,115.91546124603175,112.9212217238238,114.79261686850137,1383829
