Price,Close,High,Low,Open,Volume
Ticker,ASURB.MX,ASURB.MX,ASURB.MX,ASURB.MX,ASURB.MX
Date,,,,,
2015-01-02,148.68341064453125,153.75551648142286,147.8290046679553,151.51851572906293,324351
2015-01-05,146.69496154785156,148.21737555079062,145.0249770569397,147.96105019994428,359054
2015-01-06,146.01922607421875,148.7611148700814,145.11820563677517,147.60376903998053,299719
2015-01-07,148.00767517089844,148.45041040636937,144.65993070265807,147.58046618782924,501475
2015-01-08,150.28347778320312,151.08351810821517,146.57844080888069,149.1339072335321,277762
2015-01-09,147.518310546875,151.32433981824823,147.07557535664762,150.2835002607438,248021
2015-01-12,147.518310546875,148.97858406628433,146.83477624381536,147.518310546875,591440
2015-01-13,151.48745727539062,152.15545351459932,147.5416204033325,149.98058121121522,330818
2015-01-14,147.13771057128906,151.4719170124529,146.4386499864983,148.33389565454488,496331
2015-01-15,144.96282958984375,147.58043670075932,143.89092578324033,146.87360123837306,269189
2015-01-16,150.0504608154297,150.71845694741722,142.82679632210466,142.82679632210466,181198
2015-01-19,150.6330108642578,151.4641274062119,149.80190617440203,150.09707083073687,58488
2015-01-20,155.05267333984375,155.78281007489605,150.63302545170333,150.73400533909125,406053
2015-01-21,156.62168884277344,158.45479379408306,154.74974456178066,154.98276868778007,379078
2015-01-22,156.31874084472656,160.63740826067254,155.89153197758847,160.63740826067254,333698
2015-01-23,152.7146759033203,157.0411065549429,151.85249502271355,155.6895880976283,300015
2015-01-26,157.91883850097656,159.18492713870077,153.3593833731219,154.83518305289556,295332
2015-01-27,158.13632202148438,158.99850295925145,156.1323335755366,157.91883600584032,440993
2015-01-28,155.7672576904297,159.2315193756725,154.6953657657667,158.57128638376327,121752
2015-01-29,155.30120849609375,157.77900797697086,154.0273569204447,157.77900797697086,463307
2015-01-30,152.22532653808594,157.9499018035729,150.12813332419586,155.37112228497014,568201
2015-02-03,149.5300750732422,157.2819416495224,149.13394230574886,157.2819416495224,330279
2015-02-04,150.6485595703125,153.23510242727767,149.13392056004437,153.23510242727767,306224
2015-02-05,150.9747772216797,153.7632796379358,149.97278898335134,151.87579743499867,392601
2015-02-06,155.16143798828125,155.8139080065621,151.42532385915322,153.0564811267036,380569
2015-02-09,153.69337463378906,154.92839891251222,153.3904468338228,153.76329016616518,165335
2015-02-10,153.07974243164062,155.85269484072094,152.45834878454397,155.85269484072094,303939
2015-02-11,150.03494262695312,155.0293698578106,149.15722356220553,154.56333346177328,277817
2015-02-12,154.1361541748047,154.95949596630948,149.47571820589314,150.78063458817962,164817
2015-02-13,153.1418914794922,155.16140612949778,152.41951791717923,154.83517711339147,133122
2015-02-16,152.5049591064453,155.32452596258813,151.8835654272716,152.64477831400626,30183
2015-02-17,154.6720733642578,156.63722249903125,152.2253378888619,152.57486814189016,137714
2015-02-18,152.4273223876953,155.41776154001818,150.68742211303586,153.87205793977031,479372
2015-02-19,154.1671905517578,154.53225891789768,152.40400113038385,152.40400113038385,305141
2015-02-20,154.7963409423828,154.95946137981142,152.76905127430734,154.16718412334197,148791
2015-02-23,156.8391876220703,157.22755724628863,153.9807928768317,155.34784968732404,503351
2015-02-24,157.32850646972656,157.74794036718865,156.43524939690664,156.90129759595163,1227495
2015-02-25,157.29745483398438,157.67806131771414,156.41974757671764,157.32853103989288,471464
2015-02-26,157.69358825683594,158.0664197366442,156.90131099165666,157.04111835204762,204033
2015-02-27,159.25485229492188,159.81410552000077,157.46058646950246,157.9421610263923,374922
2015-03-02,159.02178955078125,160.00825150730202,157.21976103670252,158.45477333732822,476462
