Price,Close,High,Low,Open,Volume
Ticker,LABB.MX,LABB.MX,LABB.MX,LABB.MX,LABB.MX
Date,,,,,
2015-01-02,21.006776809692383,22.618980907994843,20.58166776401414,22.618980907994843,4128190
2015-01-05,19.587072372436523,20.878440037305463,19.36248622597776,20.854376744155893,4926394
2015-01-06,20.180620193481445,20.292912503773525,19.41863272541035,19.755511186154582,2911193
2015-01-07,20.10843276977539,20.53354179670315,19.89186770719702,20.53354179670315,3013709
2015-01-08,20.140514373779297,20.51749675913138,19.97207439403111,20.284891062172644,3084049
2015-01-09,19.90791130065918,20.252810899367915,19.498844441483804,20.21270693527683,2773256
2015-01-12,19.46676254272461,20.05228901478804,19.3705108823116,19.97207955275524,2709007
2015-01-13,18.83310890197754,19.795619357322394,18.73685877436397,19.563012077497913,3110500
2015-01-14,17.998931884765625,18.929357809142097,17.790387932078765,18.84112726342551,7369968
2015-01-15,16.892045974731445,18.01497372974227,16.595272986768823,18.01497372974227,13998227
2015-01-16,17.252986907958984,17.397363610682422,16.77173174217019,16.980275698340932,4898180
2015-01-19,17.381322860717773,17.49361518112459,17.17277888719931,17.204863281525903,1369105
2015-01-20,18.271642684936523,18.42403894978345,17.23694404221109,17.485591948422122,5860328
2015-01-21,19.105817794799805,19.17800614655793,18.055078440129762,18.319768553286888,6676836
2015-01-22,19.891864776611328,20.020199269631956,19.105815624393024,19.105815624393024,7830244
2015-01-23,20.060306549072266,20.28489269687938,19.811658637839084,19.972076003528763,6324946
2015-01-26,20.54156494140625,20.61375330279088,19.56301227813382,20.060309708798126,3502499
2015-01-27,20.308958053588867,20.445313679978007,19.74749487953282,20.445313679978007,6595039
2015-01-28,20.17259979248047,20.661876069714467,19.980098026814975,20.28489363651971,9461354
2015-01-29,19.787595748901367,20.33301816910143,19.522905636729927,20.33301816910143,6567867
2015-01-30,19.041650772094727,19.755511670513126,18.945400655161112,19.755511670513126,2342969
2015-02-03,19.546966552734375,20.49343304515543,19.25821318190243,19.450714919167787,3511991
2015-02-04,19.266233444213867,19.434671883323624,19.08977237863098,19.322379590583786,1646996
2015-02-05,19.250194549560547,19.490821369482852,19.049671689669292,19.282278941479795,7789419
2015-02-06,19.169986724853516,19.54697071252514,19.017588910052897,19.250196181583743,5401054
2015-02-09,18.48820686340332,19.169984885387677,18.2876840057531,19.169984885387677,1108114
