Price,Close,High,Low,Open,Volume
Ticker,MEGACPO.MX,MEGACPO.MX,MEGACPO.MX,MEGACPO.MX,MEGACPO.MX
Date,,,,,
2015-01-02,38.47447204589844,40.93028998827924,38.43888103247094,40.93028998827924,259709
2015-01-05,39.2503662109375,39.94796035937973,36.65218433899757,38.47447020744418,444648
2015-01-06,38.55989456176758,39.036822874832275,38.2324528634966,38.99411202554543,71434
2015-01-07,40.524539947509766,40.93028340929001,38.680897507935384,38.680897507935384,155832
2015-01-08,40.659793853759766,40.951644511805625,40.45336488740072,40.93029044659407,421162
2015-01-09,40.289642333984375,41.19366822774283,40.189986406635,40.99435637304409,1734334
2015-01-12,40.367942810058594,40.88046209360191,40.09032910327939,40.28964095113722,45381
2015-01-13,40.40353012084961,40.69538074936125,40.09744526058425,40.69538074936125,218588
2015-01-14,40.012027740478516,40.282524334082595,39.51374539923531,39.86254385273165,3065627
2015-01-15,40.04762268066406,40.38930405104141,39.784245893276236,39.81983691069288,41888
2015-01-16,40.659793853759766,41.079774333915545,39.60628409507178,39.791361711639574,67629
2015-01-19,40.70250701904297,40.752334984322914,40.70250701904297,40.752334984322914,13342
2015-01-20,40.25404739379883,40.73809274979602,39.862540839353485,40.574371925770514,942442
2015-01-21,40.80928039550781,42.111929964451306,40.09032942636334,40.28964127582741,422611
2015-01-22,40.62419891357422,40.82351074407254,38.85885818730611,40.60996196633576,1029143
2015-01-23,40.567256927490234,40.73097776006272,39.983552907969724,40.432007276141476,147908
2015-01-26,40.08320999145508,40.71673923239852,39.926606281407885,40.71673923239852,248574
2015-01-27,40.36083221435547,40.5743810451934,40.097455413502715,40.104572531181674,102214
2015-01-28,40.75233459472656,40.78792561024049,40.19710714953207,40.56013985244684,159838
2015-01-29,39.869659423828125,40.553019355675815,39.22189321994827,40.553019355675815,172081
2015-01-30,38.95851516723633,40.496070210548396,38.45311574584942,39.826949964575036,41435
2015-02-03,39.52086639404297,39.78424316335839,37.75552544019029,38.72361625384959,161804
2015-02-04,38.91580581665039,39.50662694645859,38.0687277659803,39.50662694645859,622740
2015-02-05,39.23612976074219,39.478152445142015,38.481590527052255,38.72361321145208,158308
2015-02-06,39.03681945800781,39.634757718584666,38.86597879123431,38.86597879123431,434556
2015-02-09,38.85173797607422,39.22900754386609,38.43887468531195,39.05104979069335,215284
2015-02-10,39.527976989746094,39.84830150251145,38.86597390183768,39.84830150251145,265300
