Price,Close,High,Low,Open,Volume
Ticker,AC.MX,AC.MX,AC.MX,AC.MX,AC.MX
Date,,,,,
2015-01-02,66.66854095458984,67.96378127285212,66.58849751455047,67.96378127285212,492376
2015-01-05,65.62800598144531,67.95652813661746,64.76208420266188,66.59579470590562,1268791
2015-01-06,65.71531677246094,66.21012838433153,65.41697749781056,65.70804413155224,1048144
2015-01-07,65.91905212402344,66.63944318644867,65.56977665584769,65.78079979570255,1140671
2015-01-08,66.15919494628906,66.58124130553611,65.83174843921073,65.84629927327963,1367197
2015-01-09,66.75587463378906,66.94506877391203,65.85357308738085,66.15919054721739,761742
2015-01-12,66.73404693603516,66.94507010582572,66.59578903646755,66.82864123216157,1139042
2015-01-13,67.19974517822266,67.66544952699581,65.89722641937362,65.89722641937362,1068872
2015-01-14,67.0396728515625,67.31618868554946,66.22469283973132,67.12699451781653,1489356
2015-01-15,64.78390502929688,67.11243244133072,64.47100938383996,67.11243244133072,1567892
2015-01-16,65.05315399169922,65.84630498061347,63.13939437514041,64.84940898726748,388812
2015-01-19,65.03858184814453,65.70075850376027,64.64564276980668,65.06768906338812,196440
2015-01-20,64.929443359375,65.74442326286452,63.74334781154989,63.74334781154989,726997
2015-01-21,64.82028198242188,65.7153052003992,64.39823571539789,64.40551390665922,1518709
2015-01-22,65.55521392822266,66.37019919447803,65.34419636042429,65.48244867536464,869896
2015-01-23,65.12590789794922,66.56668461595243,64.76207601025118,65.5042906184362,846318
2015-01-26,65.83174896240234,66.36294046047408,64.71114597461697,64.71842416752652,1112777
2015-01-27,66.16647338867188,66.56669072250763,64.68931667737098,65.7589834135915,1613258
2015-01-28,65.97725677490234,66.58121889067407,65.59159595811376,66.21010890305578,298689
2015-01-29,64.75477600097656,66.54482761915385,64.4127732535059,66.54482761915385,1208685
2015-01-30,64.47100067138672,65.55521799565122,63.62691369292239,64.72568184800814,1087812
2015-02-03,64.69659423828125,65.05314796299369,64.18722622277186,64.68931604547319,1096071
2015-02-04,64.7402572631836,66.31200838071504,64.3764253177249,64.3764253177249,959622
2015-02-05,65.78809356689453,66.13736911778452,64.4782963719701,64.69659775500243,853022
2015-02-06,67.16336822509766,67.31617695067767,64.41279450975546,65.71531332490012,971569
2015-02-09,67.15608978271484,67.45442904060212,64.76207532094669,64.76207532094669,560805
2015-02-10,66.48665618896484,67.29436360640547,65.51158362262336,67.12699845750464,945947
2015-02-11,65.60617065429688,66.94506937705353,65.27144042197351,65.53339983323184,869549
2015-02-12,66.89412689208984,67.23612973330361,66.10097053988271,66.71948915142266,865858
2015-02-13,67.38894653320312,67.67273497768849,66.59579008586208,67.21430877158929,591564
2015-02-16,66.86502075195312,67.63634254130092,66.51574526500211,67.63634254130092,193622
2015-02-17,67.38167572021484,67.62908433192878,66.87231321320814,67.62908433192878,199730
2015-02-18,67.66545867919922,69.49189646536436,67.38894841960085,67.59997159862375,1601359
2015-02-19,67.86190795898438,67.94922403674096,67.53445601249938,67.6727138711241,737829
2015-02-20,67.9346923828125,68.17482276768719,67.73822004913896,68.15299374208661,691734
2015-02-23,67.3743896484375,68.61869965165957,67.25796632543621,68.00745916309134,745290
2015-02-24,66.65400695800781,68.37857226578788,65.83174881339518,67.3743926086555,830048
2015-02-25,67.35983276367188,67.65817756439812,66.07914301590235,67.59996313231,1666403
2015-02-26,67.77459716796875,68.25485787896268,67.236127579706,67.35982907739832,1143240
2015-02-27,68.96797943115234,69.1280663678447,67.77461115061716,67.77461115061716,1496512
2015-03-02,67.68001556396484,68.95342728868947,67.38894891655802,68.95342728868947,2493667
2015-03-03,67.42533111572266,68.93159497625433,67.2361369711804,67.69456317164334,1258116
2015-03-04,66.74859619140625,67.59996142050947,66.50118763711367,67.51991796632367,721910
