Price,Close,High,Low,Open,Volume
Ticker,AMXB.MX,AMXB.MX,AMXB.MX,AMXB.MX,AMXB.MX
Date,,,,,
2015-01-02,11.817290306091309,11.817290306091309,11.817290306091309,11.817290306091309,104
2015-01-05,11.605745315551758,11.839173395255528,11.605745315551758,11.839173395255528,1614
2015-01-06,11.379613876342773,11.605746903508138,11.379613876342773,11.605746903508138,3552
2015-01-07,11.379613876342773,11.379613876342773,11.379613876342773,11.379613876342773,1070
2015-01-08,11.379613876342773,11.379613876342773,11.379613876342773,11.379613876342773,0
2015-01-09,11.39420223236084,11.39420223236084,11.39420223236084,11.39420223236084,158
2015-01-12,11.39420223236084,11.39420223236084,11.39420223236084,11.39420223236084,0
2015-01-13,11.817290306091309,11.817290306091309,11.306666533796529,11.401496788008076,23909
2015-01-14,11.817290306091309,11.817290306091309,11.817290306091309,11.817290306091309,311
2015-01-15,11.598453521728516,11.598453521728516,11.525507048324615,11.525507048324615,749
2015-01-16,11.598453521728516,11.598453521728516,11.598453521728516,11.598453521728516,0
2015-01-19,11.598453521728516,11.598453521728516,11.598453521728516,11.598453521728516,1344
2015-01-20,11.160773277282715,11.160773277282715,11.160773277282715,11.160773277282715,191
2015-01-21,11.160773277282715,11.160773277282715,11.160773277282715,11.160773277282715,0
2015-01-22,11.160773277282715,11.18995215289874,11.160773277282715,11.168069090558713,3
2015-01-23,11.160773277282715,11.160773277282715,11.160773277282715,11.160773277282715,0
2015-01-26,12.109075546264648,12.109075546264648,11.729755255140295,11.729755255140295,12369
2015-01-27,11.824584007263184,11.831878360741337,11.780815697650475,11.780815697650475,10538
2015-01-28,12.02883529663086,12.02883529663086,12.02883529663086,12.02883529663086,2415
2015-01-29,12.02883529663086,12.02883529663086,12.02883529663086,12.02883529663086,0
2015-01-30,11.671399116516113,11.671399116516113,11.671399116516113,11.671399116516113,6
2015-02-03,11.678692817687988,11.678692817687988,11.678692817687988,11.678692817687988,2077
2015-02-04,11.678692817687988,11.678692817687988,11.678692817687988,11.678692817687988,39856
2015-02-05,11.678692817687988,11.678692817687988,11.678692817687988,11.678692817687988,0
2015-02-06,11.678692817687988,11.678692817687988,11.678692817687988,11.678692817687988,0
2015-02-09,11.678692817687988,11.678692817687988,11.678692817687988,11.678692817687988,8387
2015-02-10,11.678692817687988,11.678692817687988,11.678692817687988,11.678692817687988,0
2015-02-11,11.678692817687988,11.678692817687988,11.678692817687988,11.678692817687988,2
2015-02-12,11.678692817687988,11.678692817687988,11.678692817687988,11.678692817687988,99180
2015-02-13,11.744344711303711,11.744344711303711,11.744344711303711,11.744344711303711,32689
2015-02-16,11.948593139648438,11.948593139648438,11.74434320411803,11.74434320411803,161870
2015-02-17,11.948593139648438,11.948593139648438,11.948593139648438,11.948593139648438,0
2015-02-18,11.817290306091309,11.817290306091309,11.817290306091309,11.817290306091309,15133
2015-02-19,11.817290306091309,11.817290306091309,11.817290306091309,11.817290306091309,2887
2015-02-20,11.817290306091309,11.817290306091309,11.817290306091309,11.817290306091309,0
2015-02-23,11.817290306091309,11.817290306091309,11.817290306091309,11.817290306091309,123
2015-02-24,11.61303997039795,11.61303997039795,11.61303997039795,11.61303997039795,5134
2015-02-25,11.598453521728516,11.598453521728516,11.598453521728516,11.598453521728516,6747
2015-02-26,11.598453521728516,11.598453521728516,11.598453521728516,11.598453521728516,1
2015-02-27,11.671399116516113,11.671399116516113,11.386908329406081,11.386908329406081,258309
2015-03-02,11.39420223236084,11.39420223236084,11.379613523022192,11.379613523022192,4534
2015-03-03,11.39420223236084,11.39420223236084,11.39420223236084,11.39420223236084,6
2015-03-04,11.306666374206543,11.306666374206543,11.306666374206543,11.306666374206543,5291
2015-03-05,11.306666374206543,11.306666374206543,11.306666374206543,11.306666374206543,3106
2015-03-06,11.306666374206543,11.306666374206543,11.306666374206543,11.306666374206543,0
2015-03-09,10.949230194091797,10.949230194091797,10.949230194091797,10.949230194091797,304
2015-03-10,10.963820457458496,10.963820457458496,10.963820457458496,10.963820457458496,2939
2015-03-11,10.963820457458496,10.963820457458496,10.963820457458496,10.963820457458496,629
2015-03-12,10.963820457458496,10.963820457458496,10.963820457458496,10.963820457458496,20
2015-03-13,10.963820457458496,10.963820457458496,10.963820457458496,10.963820457458496,1007
2015-03-17,11.014881134033203,11.014881134033203,11.014881134033203,11.014881134033203,11044
2015-03-18,11.014881134033203,11.014881134033203,11.014881134033203,11.014881134033203,0
2015-03-19,11.022176742553711,11.022176742553711,11.022176742553711,11.022176742553711,5770
2015-03-20,11.022176742553711,11.022176742553711,11.022176742553711,11.022176742553711,0
2015-03-23,11.022176742553711,11.022176742553711,11.022176742553711,11.022176742553711,0
2015-03-24,11.39420223236084,11.39420223236084,11.39420223236084,11.39420223236084,2008
2015-03-25,11.39420223236084,11.39420223236084,11.39420223236084,11.39420223236084,3
2015-03-26,11.124300956726074,11.124300956726074,11.124300956726074,11.124300956726074,20980
2015-03-27,11.124300956726074,11.525505786957668,11.124300956726074,11.124300956726074,12
2015-03-30,11.124300956726074,11.124300956726074,11.124300956726074,11.124300956726074,0
2015-03-31,11.124300956726074,11.124300956726074,11.124300956726074,11.124300956726074,5836
2015-04-01,11.671399116516113,11.671399116516113,11.30666750653486,11.30666750653486,40678
2015-04-06,11.985066413879395,12.01424455930495,11.817289706543185,11.82458479008556,338512
2015-04-07,12.02883529663086,12.02883529663086,11.685987490949632,11.685987490949632,1919
2015-04-08,12.02883529663086,12.02883529663086,12.02883529663086,12.02883529663086,0
2015-04-09,12.02883529663086,12.02883529663086,12.02883529663086,12.02883529663086,0
2015-04-10,11.780816078186035,11.780816078186035,11.780816078186035,11.780816078186035,7650
2015-04-13,11.780816078186035,11.780816078186035,11.780816078186035,11.780816078186035,11679
2015-04-14,11.817290306091309,11.839174098666073,11.817290306091309,11.839174098666073,64325
2015-04-15,12.036128997802734,12.043423352155923,11.824585425746777,11.824585425746777,99788
2015-04-16,12.145548820495605,12.145548820495605,12.145548820495605,12.145548820495605,4208
2015-04-17,12.327914237976074,12.327914237976074,12.327914237976074,12.327914237976074,271943
2015-04-20,12.254966735839844,12.254966735839844,12.254966735839844,12.254966735839844,2267
2015-04-21,12.386269569396973,12.386269569396973,12.386269569396973,12.386269569396973,4564
2015-04-22,11.773521423339844,11.773521423339844,11.773521423339844,11.773521423339844,9447
2015-04-23,12.400859832763672,12.400859832763672,11.853762860853125,12.24767256389571,111809
2015-04-24,12.320619583129883,12.327913937377588,12.320619583129883,12.327913937377588,1218755
2015-04-27,12.320619583129883,12.692644782226957,11.948593654451468,12.692644782226957,39
2015-04-28,12.320619583129883,12.320619583129883,12.320619583129883,12.320619583129883,0
2015-04-29,12.320619583129883,12.320619583129883,12.320619583129883,12.320619583129883,0
2015-04-30,11.737051010131836,11.737051010131836,11.737051010131836,11.737051010131836,10488
2015-05-04,11.693283081054688,11.890237234036722,11.693283081054688,11.890237234036722,4224
2015-05-05,11.817290306091309,12.043423315751445,11.817290306091309,12.043423315751445,22048
2015-05-06,11.817290306091309,12.109075423057089,11.56197841994392,11.56197841994392,13
2015-05-07,11.525505065917969,11.525505065917969,11.525505065917969,11.525505065917969,63151
2015-05-08,11.525505065917969,11.525505065917969,11.525505065917969,11.525505065917969,676
2015-05-11,11.525505065917969,11.525505065917969,11.525505065917969,11.525505065917969,0
2015-05-12,11.452559471130371,11.452559471130371,11.452559471130371,11.452559471130371,2254
2015-05-13,11.109710693359375,11.109710693359375,11.109710693359375,11.109710693359375,691
2015-05-14,11.109710693359375,11.109710693359375,11.109710693359375,11.109710693359375,0
2015-05-15,11.109710693359375,11.109710693359375,11.109710693359375,11.109710693359375,0
2015-05-18,11.109710693359375,11.109710693359375,11.109710693359375,11.109710693359375,0
2015-05-19,11.109710693359375,11.109710693359375,11.109710693359375,11.109710693359375,104213
2015-05-20,11.109710693359375,11.109710693359375,11.109710693359375,11.109710693359375,0
2015-05-21,11.109710693359375,11.109710693359375,11.109710693359375,11.109710693359375,524373
